EXP_ID,GROUP_ID,INDIVIDUAL_ID,COMPOUND_NAME,DOSE_LEVEL,SACRIFICE_PERIOD,PROGRESS_TIME,BODY_WEIGHT
211,14,4,sulfasalazine,High,8 day,7,226.1
211,14,5,sulfasalazine,High,8 day,1,224
211,14,5,sulfasalazine,High,8 day,3,231.5
211,14,5,sulfasalazine,High,8 day,7,255.5
211,15,1,sulfasalazine,High,15 day,1,220.3
211,15,1,sulfasalazine,High,15 day,3,220.8
211,15,1,sulfasalazine,High,15 day,7,250.1
211,15,1,sulfasalazine,High,15 day,10,263.4
211,15,1,sulfasalazine,High,15 day,14,278.9
211,15,2,sulfasalazine,High,15 day,1,216.8
211,15,2,sulfasalazine,High,15 day,3,215.5
211,15,2,sulfasalazine,High,15 day,7,237.4
211,15,2,sulfasalazine,High,15 day,10,249.9
211,15,2,sulfasalazine,High,15 day,14,258.2
211,15,3,sulfasalazine,High,15 day,1,207.9
211,15,3,sulfasalazine,High,15 day,3,212.2
211,15,3,sulfasalazine,High,15 day,7,232.4
211,15,3,sulfasalazine,High,15 day,10,247.8
211,15,3,sulfasalazine,High,15 day,14,261.5
211,15,4,sulfasalazine,High,15 day,1,224.6
211,15,4,sulfasalazine,High,15 day,3,227.7
211,15,4,sulfasalazine,High,15 day,7,260.7
211,15,4,sulfasalazine,High,15 day,10,279
211,15,4,sulfasalazine,High,15 day,14,297.3
211,15,5,sulfasalazine,High,15 day,1,213.6
211,15,5,sulfasalazine,High,15 day,3,216.5
211,15,5,sulfasalazine,High,15 day,7,245.8
211,15,5,sulfasalazine,High,15 day,10,262.4
211,15,5,sulfasalazine,High,15 day,14,277.3
211,16,1,sulfasalazine,High,29 day,1,216
211,16,1,sulfasalazine,High,29 day,3,222.9
211,16,1,sulfasalazine,High,29 day,7,246.8
211,16,1,sulfasalazine,High,29 day,10,263
211,16,1,sulfasalazine,High,29 day,14,270.2
211,16,1,sulfasalazine,High,29 day,17,279.8
211,16,1,sulfasalazine,High,29 day,21,292.3
211,16,1,sulfasalazine,High,29 day,24,299.5
211,16,1,sulfasalazine,High,29 day,28,308.8
211,16,2,sulfasalazine,High,29 day,1,221.6
211,16,2,sulfasalazine,High,29 day,3,225.2
211,16,2,sulfasalazine,High,29 day,7,259
211,16,2,sulfasalazine,High,29 day,10,279.2
211,16,2,sulfasalazine,High,29 day,14,304.3
211,16,2,sulfasalazine,High,29 day,17,326.8
211,16,2,sulfasalazine,High,29 day,21,338.8
211,16,2,sulfasalazine,High,29 day,24,347
211,16,2,sulfasalazine,High,29 day,28,364.7
211,16,3,sulfasalazine,High,29 day,1,211.4
211,16,3,sulfasalazine,High,29 day,3,207.3
211,16,3,sulfasalazine,High,29 day,7,230.4
211,16,3,sulfasalazine,High,29 day,10,242.1
211,16,3,sulfasalazine,High,29 day,14,269.2
211,16,3,sulfasalazine,High,29 day,17,284.1
211,16,3,sulfasalazine,High,29 day,21,299.5
211,16,3,sulfasalazine,High,29 day,24,316.7
211,16,3,sulfasalazine,High,29 day,28,342.6
211,16,4,sulfasalazine,High,29 day,1,207.6
211,16,4,sulfasalazine,High,29 day,3,212
211,16,4,sulfasalazine,High,29 day,7,237
211,16,4,sulfasalazine,High,29 day,10,246.7
211,16,4,sulfasalazine,High,29 day,14,275
211,16,4,sulfasalazine,High,29 day,17,284.9
211,16,4,sulfasalazine,High,29 day,21,292.9
211,16,4,sulfasalazine,High,29 day,24,308.5
211,16,4,sulfasalazine,High,29 day,28,322.6
211,16,5,sulfasalazine,High,29 day,1,213.3
211,16,5,sulfasalazine,High,29 day,3,214.8
211,16,5,sulfasalazine,High,29 day,7,244.3
211,16,5,sulfasalazine,High,29 day,10,260.5
211,16,5,sulfasalazine,High,29 day,14,275.5
211,16,5,sulfasalazine,High,29 day,17,279.6
211,16,5,sulfasalazine,High,29 day,21,296
211,16,5,sulfasalazine,High,29 day,24,299.2
211,16,5,sulfasalazine,High,29 day,28,321.1
213,1,1,cimetidine,Control,3 hr,1,211.2
213,1,2,cimetidine,Control,3 hr,1,232.7
213,1,3,cimetidine,Control,3 hr,1,219
213,1,4,cimetidine,Control,3 hr,1,217.1
213,1,5,cimetidine,Control,3 hr,1,221.6
213,2,1,cimetidine,Control,6 hr,1,216.3
213,2,2,cimetidine,Control,6 hr,1,228.2
213,2,3,cimetidine,Control,6 hr,1,219.2
213,2,4,cimetidine,Control,6 hr,1,210.1
213,2,5,cimetidine,Control,6 hr,1,228
213,3,1,cimetidine,Control,9 hr,1,209.1
213,3,2,cimetidine,Control,9 hr,1,230.3
213,3,3,cimetidine,Control,9 hr,1,223.4
213,3,4,cimetidine,Control,9 hr,1,211.3
213,3,5,cimetidine,Control,9 hr,1,219.1
213,4,1,cimetidine,Control,24 hr,1,223.6
213,4,2,cimetidine,Control,24 hr,1,230.2
213,4,3,cimetidine,Control,24 hr,1,213
213,4,4,cimetidine,Control,24 hr,1,226.5
213,4,5,cimetidine,Control,24 hr,1,209.8
213,5,1,cimetidine,Low,3 hr,1,225.3
213,5,2,cimetidine,Low,3 hr,1,218
213,5,3,cimetidine,Low,3 hr,1,214.8
213,5,4,cimetidine,Low,3 hr,1,230.3
213,5,5,cimetidine,Low,3 hr,1,213.6
213,6,1,cimetidine,Low,6 hr,1,227.2
213,6,2,cimetidine,Low,6 hr,1,233.2
213,6,3,cimetidine,Low,6 hr,1,212.8
213,6,4,cimetidine,Low,6 hr,1,222.8
213,6,5,cimetidine,Low,6 hr,1,211.1
213,7,1,cimetidine,Low,9 hr,1,230
213,7,2,cimetidine,Low,9 hr,1,220.4
213,7,3,cimetidine,Low,9 hr,1,207.3
213,7,4,cimetidine,Low,9 hr,1,216.2
213,7,5,cimetidine,Low,9 hr,1,219.1
213,8,1,cimetidine,Low,24 hr,1,228.3
213,8,2,cimetidine,Low,24 hr,1,226.5
213,8,3,cimetidine,Low,24 hr,1,217.7
213,8,4,cimetidine,Low,24 hr,1,211.4
213,8,5,cimetidine,Low,24 hr,1,223.3
213,9,1,cimetidine,Middle,3 hr,1,220.3
213,9,2,cimetidine,Middle,3 hr,1,229.5
213,9,3,cimetidine,Middle,3 hr,1,220.1
213,9,4,cimetidine,Middle,3 hr,1,221
213,9,5,cimetidine,Middle,3 hr,1,210.9
213,10,1,cimetidine,Middle,6 hr,1,213.1
213,10,2,cimetidine,Middle,6 hr,1,220.4
213,10,3,cimetidine,Middle,6 hr,1,224.8
213,10,4,cimetidine,Middle,6 hr,1,229.1
213,10,5,cimetidine,Middle,6 hr,1,211.9
213,11,1,cimetidine,Middle,9 hr,1,209.3
213,11,2,cimetidine,Middle,9 hr,1,213.6
213,11,3,cimetidine,Middle,9 hr,1,228.6
213,11,4,cimetidine,Middle,9 hr,1,219.2
213,11,5,cimetidine,Middle,9 hr,1,225
213,12,1,cimetidine,Middle,24 hr,1,229.4
213,12,2,cimetidine,Middle,24 hr,1,212
213,12,3,cimetidine,Middle,24 hr,1,211.3
213,12,4,cimetidine,Middle,24 hr,1,225.4
213,12,5,cimetidine,Middle,24 hr,1,220.1
213,13,1,cimetidine,High,3 hr,1,211.8
213,13,2,cimetidine,High,3 hr,1,222.1
213,13,3,cimetidine,High,3 hr,1,215.6
213,13,4,cimetidine,High,3 hr,1,222.8
213,13,5,cimetidine,High,3 hr,1,225.5
213,14,1,cimetidine,High,6 hr,1,218.7
213,14,2,cimetidine,High,6 hr,1,218.5
213,14,3,cimetidine,High,6 hr,1,225.3
213,14,4,cimetidine,High,6 hr,1,203.6
213,14,5,cimetidine,High,6 hr,1,230.4
213,15,1,cimetidine,High,9 hr,1,226.1
213,15,2,cimetidine,High,9 hr,1,213.4
213,15,3,cimetidine,High,9 hr,1,226.2
213,15,4,cimetidine,High,9 hr,1,216.7
213,15,5,cimetidine,High,9 hr,1,221.8
213,16,1,cimetidine,High,24 hr,1,221.2
213,16,2,cimetidine,High,24 hr,1,215.2
213,16,3,cimetidine,High,24 hr,1,232
213,16,4,cimetidine,High,24 hr,1,225.9
213,16,5,cimetidine,High,24 hr,1,210.3
214,1,1,cimetidine,Control,4 day,1,217.9
214,1,1,cimetidine,Control,4 day,3,233.2
214,1,2,cimetidine,Control,4 day,1,196.4
214,1,2,cimetidine,Control,4 day,3,207.5
214,1,3,cimetidine,Control,4 day,1,204.2
214,1,3,cimetidine,Control,4 day,3,219.3
214,1,4,cimetidine,Control,4 day,1,205
214,1,4,cimetidine,Control,4 day,3,215.5
214,1,5,cimetidine,Control,4 day,1,202.5
214,1,5,cimetidine,Control,4 day,3,216.9
214,2,1,cimetidine,Control,8 day,1,199.1
214,2,1,cimetidine,Control,8 day,3,216.3
214,2,1,cimetidine,Control,8 day,7,252.7
214,2,2,cimetidine,Control,8 day,1,199.3
214,2,2,cimetidine,Control,8 day,3,216.8
214,2,2,cimetidine,Control,8 day,7,250.9
214,2,3,cimetidine,Control,8 day,1,206.1
214,2,3,cimetidine,Control,8 day,3,221.9
214,2,3,cimetidine,Control,8 day,7,245.7
214,2,4,cimetidine,Control,8 day,1,205.8
214,2,4,cimetidine,Control,8 day,3,220.7
214,2,4,cimetidine,Control,8 day,7,257.3
214,2,5,cimetidine,Control,8 day,1,217.2
214,2,5,cimetidine,Control,8 day,3,233.4
214,2,5,cimetidine,Control,8 day,7,270.4
214,3,1,cimetidine,Control,15 day,1,207.8
214,3,1,cimetidine,Control,15 day,3,216.7
214,3,1,cimetidine,Control,15 day,7,247.3
214,3,1,cimetidine,Control,15 day,10,268.8
214,3,1,cimetidine,Control,15 day,14,298.2
214,3,2,cimetidine,Control,15 day,1,218.8
214,3,2,cimetidine,Control,15 day,3,229.7
214,3,2,cimetidine,Control,15 day,7,262.5
214,3,2,cimetidine,Control,15 day,10,287.4
214,3,2,cimetidine,Control,15 day,14,325.3
214,3,3,cimetidine,Control,15 day,1,210.3
214,3,3,cimetidine,Control,15 day,3,225.9
214,3,3,cimetidine,Control,15 day,7,259.4
214,3,3,cimetidine,Control,15 day,10,286.7
214,3,3,cimetidine,Control,15 day,14,312
214,3,4,cimetidine,Control,15 day,1,200.9
214,3,4,cimetidine,Control,15 day,3,215.5
214,3,4,cimetidine,Control,15 day,7,245.7
214,3,4,cimetidine,Control,15 day,10,274.8
214,3,4,cimetidine,Control,15 day,14,301.1
214,3,5,cimetidine,Control,15 day,1,211.3
214,3,5,cimetidine,Control,15 day,3,225.7
214,3,5,cimetidine,Control,15 day,7,255.7
214,3,5,cimetidine,Control,15 day,10,283.3
214,3,5,cimetidine,Control,15 day,14,311.9
214,4,1,cimetidine,Control,29 day,1,212.8
214,4,1,cimetidine,Control,29 day,3,229.6
214,4,1,cimetidine,Control,29 day,7,263.1
214,4,1,cimetidine,Control,29 day,10,289
214,4,1,cimetidine,Control,29 day,14,325
214,4,1,cimetidine,Control,29 day,17,345.3
214,4,1,cimetidine,Control,29 day,21,370.4
214,4,1,cimetidine,Control,29 day,24,390.2
